date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,,,,,,,,,,
20070916,0,Sun,PHI,NL,149,NYN,NL,148,10,6,,,,,,,,,,
20070916,0,Sun,SFN,NL,149,SDN,NL,148,1,5,,,,,,,,,,
20070916,0,Sun,CHN,NL,150,SLN,NL,148,4,2,,,,,,,,,,
20070916,0,Sun,ATL,NL,149,WAS,NL,149,3,0,,,,,,,,,,
20070916,0,Sun,NYA,AL,149,BOS,AL,150,4,3,,,,,,,,,,
20070916,0,Sun,ANA,AL,149,CHA,AL,149,7,9,,,,,,,,,,
20070916,0,Sun,KCA,AL,148,CLE,AL,149,4,3,,,,,,,,,,
20070916,0,Sun,DET,AL,150,MIN,AL,149,6,4,,,,,,,,,,
20070916,0,Sun,TEX,AL,149,OAK,AL,151,11,9,,,,,,,,,,
20070916,0,Sun,TBA,AL,150,SEA,AL,148,9,2,,,,,,,,,,
20070916,0,Sun,BAL,AL,148,TOR,AL,149,8,6,,,,,,,,,,
20070915,0,Sat,FLO,NL,148,COL,NL,148,10,2,,,,,,,,,,
20070915,0,Sat,PIT,NL,148,HOU,NL,148,7,9,,,,,,,,,,
20070915,0,Sat,ARI,NL,149,LAN,NL,148,2,6,,,,,,,,,,
20070915,0,Sat,CIN,NL,148,MIL,NL,147,3,5,,,,,,,,,,
20070915,0,Sat,PHI,NL,148,NYN,NL,147,5,3,,,,,,,,,,
20070915,0,Sat,SFN,NL,148,SDN,NL,147,0,6,,,,,,,,,,
20070915,1,Sat,CHN,NL,148,SLN,NL,146,3,2,,,,,,,,,,
20070915,2,Sat,CHN,NL,149,SLN,NL,147,3,4,,,,,,,,,,
20070915,0,Sat,ATL,NL,148,WAS,NL,148,4,7,,,,,,,,,,
20070915,0,Sat,NYA,AL,148,BOS,AL,149,1,10,,,,,,,,,,
20070915,0,Sat,ANA,AL,148,CHA,AL,148,2,1,,,,,,,,,,
20070915,0,Sat,KCA,AL,147,CLE,AL,148,0,6,,,,,,,,,,
20070915,0,Sat,DET,AL,149,MIN,AL,148,4,3,,,,,,,,,,
20070915,0,Sat,TEX,AL,148,OAK,AL,150,3,7,,,,,,,,,,
20070915,0,Sat,TBA,AL,149,SEA,AL,147,6,2,,,,,,,,,,
20070915,0,Sat,BAL,AL,147,TOR,AL,148,3,8,,,,,,,,,,
20070914,0,Fri,FLO,NL,147,COL,NL,147,7,6,,,,,,,,,,
20070914,0,Fri,PIT,NL,147,HOU,NL,147,4,3,,,,,,,,,,
20070914,0,Fri,ARI,NL,148,LAN,NL,147,4,7,,,,,,,,,,
20070914,0,Fri,CIN,NL,147,MIL,NL,146,6,5,,,,,,,,,,
20070914,0,Fri,PHI,NL,147,NYN,NL,146,3,2,,,,,,,,,,
20070914,0,Fri,SFN,NL,147,SDN,NL,146,4,5,,,,,,,,,,
20070914,0,Fri,CHN,NL,147,SLN,NL,145,5,3,,,,,,,,,,
20070914,0,Fri,ATL,NL,147,WAS,NL,147,8,5,,,,,,,,,,
20070914,0,Fri,NYA,AL,147,BOS,AL,148,8,7,,,,,,,,,,
20070914,0,Fri,ANA,AL,147,CHA,AL,147,3,5,,,,,,,,,,
20070914,0,Fri,KCA,AL,146,CLE,AL,147,4,5,,,,,,,,,,
20070914,0,Fri,DET,AL,148,MIN,AL,147,4,2,,,,,,,,,,
20070914,0,Fri,TEX,AL,147,OAK,AL,149,9,11,,,,,,,,,,
20070914,0,Fri,TBA,AL,148,SEA,AL,146,1,2,,,,,,,,,,
20070914,0,Fri,BAL,AL,146,TOR,AL,147,6,2,,,,,,,,,,
20070913,0,Thu,SLN,NL,144,CIN,NL,146,4,5,,,,,,,,,,
20070913,0,Thu,CHN,NL,146,HOU,NL,146,6,2,,,,,,,,,,
20070913,0,Thu,SDN,NL,145,LAN,NL,146,3,6,,,,,,,,,,
20070913,0,Thu,COL,NL,146,PHI,NL,146,4,12,,,,,,,,,,
20070913,0,Thu,ANA,AL,146,BAL,AL,145,0,3,,,,,,,,,,
20070913,0,Thu,TEX,AL,146,OAK,AL,148,5,6,,,,,,,,,,
20070913,0,Thu,TBA,AL,147,SEA,AL,145,7,8,,,,,,,,,,
20070913,0,Thu,NYA,AL,146,TOR,AL,146,1,2,,,,,,,,,,
20070912,0,Wed,SLN,NL,143,CIN,NL,145,1,5,,,,,,,,,,
20070912,0,Wed,WAS,NL,146,FLO,NL,146,4,5,,,,,,,,,,
20070912,0,Wed,CHN,NL,145,HOU,NL,145,3,2,,,,,,,,,,
20070912,0,Wed,SDN,NL,144,LAN,NL,145,1,6,,,,,,,,,,
20070912,0,Wed,ATL,NL,146,NYN,NL,145,3,4,,,,,,,,,,
20070912,0,Wed,COL,NL,145,PHI,NL,145,12,0,,,,,,,,,,
20070912,0,Wed,MIL,NL,145,PIT,NL,146,4,7,,,,,,,,,,
20070912,0,Wed,ARI,NL,147,SFN,NL,146,9,4,,,,,,,,,,
20070912,0,Wed,ANA,AL,145,BAL,AL,144,18,6,,,,,,,,,,
20070912,0,Wed,TBA,AL,146,BOS,AL,147,4,5,,,,,,,,,,
20070912,0,Wed,CLE,AL,146,CHA,AL,146,4,7,,,,,,,,,,
20070912,0,Wed,TEX,AL,145,DET,AL,147,1,5,,,,,,,,,,
20070912,0,Wed,MIN,AL,146,KCA,AL,145,3,6,,,,,,,,,,
20070912,0,Wed,OAK,AL,147,SEA,AL,144,5,6,,,,,,,,,,
20070912,0,Wed,NYA,AL,145,TOR,AL,145,4,1,,,,,,,,,,
20070911,0,Tue,SLN,NL,142,CIN,NL,144,2,7,,,,,,,,,,
20070911,0,Tue,WAS,NL,145,FLO,NL,145,8,13,,,,,,,,,,
20070911,0,Tue,CHN,NL,144,HOU,NL,144,4,5,,,,,,,,,,
20070911,0,Tue,SDN,NL,143,LAN,NL,144,9,4,,,,,,,,,,
20070911,0,Tue,ATL,NL,145,NYN,NL,144,13,5,,,,,,,,,,
20070911,0,Tue,COL,NL,144,PHI,NL,144,8,2,,,,,,,,,,
20070911,0,Tue,MIL,NL,144,PIT,NL,145,6,1,,,,,,,,,,
20070911,0,Tue,ARI,NL,146,SFN,NL,145,1,2,,,,,,,,,,
20070911,0,Tue,ANA,AL,144,BAL,AL,143,10,5,,,,,,,,,,
20070911,0,Tue,TBA,AL,145,BOS,AL,146,10,16,,,,,,,,,,
20070911,0,Tue,CLE,AL,145,CHA,AL,145,8,3,,,,,,,,,,
20070911,1,Tue,TEX,AL,143,DET,AL,145,13,6,,,,,,,,,,
20070911,2,Tue,TEX,AL,144,DET,AL,146,1,4,,,,,,,,,,
20070911,0,Tue,MIN,AL,145,KCA,AL,144,6,3,,,,,,,,,,
20070911,0,Tue,OAK,AL,146,SEA,AL,143,7,4,,,,,,,,,,
20070911,0,Tue,NYA,AL,144,TOR,AL,144,9,2,,,,,,,,,,
20070910,0,Mon,SLN,NL,141,CHN,NL,143,3,12,,,,,,,,,,
20070910,0,Mon,WAS,NL,144,FLO,NL,144,5,4,,,,,,,,,,
20070910,0,Mon,ATL,NL,144,NYN,NL,143,2,3,,,,,,,,,,
20070910,0,Mon,COL,NL,143,PHI,NL,143,5,6,,,,,,,,,,
20070910,0,Mon,MIL,NL,143,PIT,NL,144,0,9,,,,,,,,,,
20070910,0,Mon,ARI,NL,145,SFN,NL,144,5,3,,,,,,,,,,
20070910,0,Mon,TBA,AL,144,BOS,AL,145,1,0,,,,,,,,,,
20070910,0,Mon,CLE,AL,144,CHA,AL,144,6,2,,,,,,,,,,
20070910,0,Mon,TOR,AL,143,DET,AL,144,4,5,,,,,,,,,,
20070910,0,Mon,MIN,AL,144,KCA,AL,143,4,2,,,,,,,,,,
20070910,0,Mon,OAK,AL,145,SEA,AL,142,9,3,,,,,,,,,,
20070909,0,Sun,SLN,NL,140,ARI,NL,144,5,6,,,,,,,,,,
20070909,0,Sun,WAS,NL,143,ATL,NL,143,7,4,,,,,,,,,,
20070909,0,Sun,MIL,NL,142,CIN,NL,143,10,5,,,,,,,,,,
20070909,0,Sun,SDN,NL,142,COL,NL,142,2,4,,,,,,,,,,
20070909,0,Sun,HOU,NL,143,NYN,NL,142,1,4,,,,,,,,,,
20070909,0,Sun,FLO,NL,143,PHI,NL,142,5,8,,,,,,,,,,
20070909,0,Sun,CHN,NL,142,PIT,NL,143,5,10,,,,,,,,,,
20070909,0,Sun,LAN,NL,143,SFN,NL,143,2,4,,,,,,,,,,
20070909,0,Sun,CLE,AL,143,ANA,AL,143,6,2,,,,,,,,,,
20070909,0,Sun,BOS,AL,144,BAL,AL,142,3,2,,,,,,,,,,
20070909,0,Sun,MIN,AL,143,CHA,AL,143,5,2,,,,,,,,,,
20070909,0,Sun,SEA,AL,141,DET,AL,143,14,7,,,,,,,,,,
20070909,0,Sun,NYA,AL,143,KCA,AL,142,6,3,,,,,,,,,,
20070909,0,Sun,TOR,AL,142,TBA,AL,143,2,3,,,,,,,,,,
20070909,0,Sun,OAK,AL,144,TEX,AL,142,9,12,,,,,,,,,,
20070908,0,Sat,SLN,NL,139,ARI,NL,143,8,9,,,,,,,,,,
20070908,0,Sat,WAS,NL,142,ATL,NL,142,2,9,,,,,,,,,,
20070908,0,Sat,MIL,NL,141,CIN,NL,142,4,3,,,,,,,,,,
20070908,0,Sat,SDN,NL,141,COL,NL,141,3,1,,,,,,,,,,
20070908,0,Sat,HOU,NL,142,NYN,NL,141,1,3,,,,,,,,,,
20070908,0,Sat,FLO,NL,142,PHI,NL,141,1,9,,,,,,,,,,
20070908,0,Sat,CHN,NL,141,PIT,NL,142,5,1,,,,,,,,,,
20070908,0,Sat,LAN,NL,142,SFN,NL,142,6,2,,,,,,,,,,
20070908,0,Sat,CLE,AL,142,ANA,AL,142,6,1,,,,,,,,,,
20070908,0,Sat,BOS,AL,143,BAL,AL,141,5,11,,,,,,,,,,
20070908,0,Sat,MIN,AL,142,CHA,AL,142,7,8,,,,,,,,,,
20070908,0,Sat,SEA,AL,140,DET,AL,142,6,12,,,,,,,,,,
20070908,0,Sat,NYA,AL,142,KCA,AL,141,11,5,,,,,,,,,,
20070908,0,Sat,TOR,AL,141,TBA,AL,142,4,5,,,,,,,,,,
20070908,0,Sat,OAK,AL,143,TEX,AL,141,3,7,,,,,,,,,,
20070907,0,Fri,SLN,NL,138,ARI,NL,142,2,4,,,,,,,,,,
20070907,0,Fri,WAS,NL,141,ATL,NL,141,1,7,,,,,,,,,,
20070907,0,Fri,MIL,NL,140,CIN,NL,141,4,11,,,,,,,,,,
20070907,0,Fri,SDN,NL,140,COL,NL,140,4,10,,,,,,,,,,
20070907,0,Fri,HOU,NL,141,NYN,NL,140,3,11,,,,,,,,,,
20070907,0,Fri,FLO,NL,141,PHI,NL,140,6,3,,,,,,,,,,
20070907,0,Fri,CHN,NL,140,PIT,NL,141,1,6,,,,,,,,,,
20070907,0,Fri,LAN,NL,141,SFN,NL,141,4,5,,,,,,,,,,
20070907,0,Fri,CLE,AL,141,ANA,AL,141,2,3,,,,,,,,,,
20070907,0,Fri,BOS,AL,142,BAL,AL,140,4,0,,,,,,,,,,
20070907,0,Fri,MIN,AL,141,CHA,AL,141,10,11,,,,,,,,,,
20070907,0,Fri,SEA,AL,139,DET,AL,141,1,6,,,,,,,,,,
20070907,0,Fri,NYA,AL,141,KCA,AL,140,3,2,,,,,,,,,,
20070907,0,Fri,TOR,AL,140,TBA,AL,141,7,2,,,,,,,,,,
20070907,0,Fri,OAK,AL,142,TEX,AL,140,3,5,,,,,,,,,,
20070906,0,Thu,LAN,NL,140,CHN,NL,139,7,4,,,,,,,,,,
20070906,0,Thu,PIT,NL,140,SLN,NL,137,4,16,,,,,,,,,,
20070906,0,Thu,CLE,AL,140,ANA,AL,140,3,10,,,,,,,,,,
20070906,0,Thu,BOS,AL,141,BAL,AL,139,7,6,,,,,,,,,,
20070906,0,Thu,CHA,AL,140,DET,AL,140,2,3,,,,,,,,,,
20070905,0,Wed,SDN,NL,139,ARI,NL,141,6,9,,,,,,,,,,
20070905,0,Wed,PHI,NL,139,ATL,NL,140,8,9,,,,,,,,,,
20070905,0,Wed,LAN,NL,139,CHN,NL,138,2,8,,,,,,,,,,
20070905,0,Wed,NYN,NL,139,CIN,NL,140,0,7,,,,,,,,,,
20070905,0,Wed,SFN,NL,140,COL,NL,139,5,3,,,,,,,,,,
20070905,0,Wed,HOU,NL,140,MIL,NL,139,2,14,,,,,,,,,,
20070905,0,Wed,PIT,NL,139,SLN,NL,136,8,2,,,,,,,,,,
20070905,0,Wed,FLO,NL,140,WAS,NL,140,4,6,,,,,,,,,,
20070905,0,Wed,OAK,AL,141,ANA,AL,139,6,2,,,,,,,,,,
20070905,0,Wed,TOR,AL,139,BOS,AL,140,6,4,,,,,,,,,,
20070905,0,Wed,CHA,AL,139,DET,AL,139,1,2,,,,,,,,,,
20070905,0,Wed,CLE,AL,139,MIN,AL,140,6,2,,,,,,,,,,
20070905,0,Wed,SEA,AL,138,NYA,AL,140,2,10,,,,,,,,,,
20070905,0,Wed,BAL,AL,138,TBA,AL,140,2,17,,,,,,,,,,
20070905,0,Wed,KCA,AL,139,TEX,AL,139,2,3,,,,,,,,,,
20070904,0,Tue,SDN,NL,138,ARI,NL,140,1,9,,,,,,,,,,
20070904,0,Tue,PHI,NL,138,ATL,NL,139,5,2,,,,,,,,,,
20070904,0,Tue,LAN,NL,138,CHN,NL,137,6,2,,,,,,,,,,
20070904,0,Tue,NYN,NL,138,CIN,NL,139,11,7,,,,,,,,,,
20070904,0,Tue,SFN,NL,139,COL,NL,138,5,6,,,,,,,,,,
20070904,0,Tue,HOU,NL,139,MIL,NL,138,3,5,,,,,,,,,,
20070904,0,Tue,PIT,NL,138,SLN,NL,135,2,6,,,,,,,,,,
20070904,0,Tue,FLO,NL,139,WAS,NL,139,3,4,,,,,,,,,,
20070904,0,Tue,OAK,AL,140,ANA,AL,138,3,4,,,,,,,,,,
20070904,0,Tue,TOR,AL,138,BOS,AL,139,3,5,,,,,,,,,,
20070904,0,Tue,CHA,AL,138,DET,AL,138,3,1,,,,,,,,,,
20070904,0,Tue,CLE,AL,138,MIN,AL,139,7,5,,,,,,,,,,
20070904,0,Tue,SEA,AL,137,NYA,AL,139,3,12,,,,,,,,,,
20070904,0,Tue,BAL,AL,137,TBA,AL,139,8,4,,,,,,,,,,
20070904,0,Tue,KCA,AL,138,TEX,AL,138,8,9,,,,,,,,,,
20070903,0,Mon,SDN,NL,137,ARI,NL,139,10,2,,,,,,,,,,
20070903,0,Mon,PHI,NL,137,ATL,NL,138,1,5,,,,,,,,,,
20070903,0,Mon,LAN,NL,137,CHN,NL,136,11,3,,,,,,,,,,
20070903,0,Mon,NYN,NL,137,CIN,NL,138,10,4,,,,,,,,,,
20070903,0,Mon,SFN,NL,138,COL,NL,137,4,7,,,,,,,,,,
20070903,0,Mon,HOU,NL,138,MIL,NL,137,9,7,,,,,,,,,,
20070903,0,Mon,PIT,NL,137,SLN,NL,134,11,0,,,,,,,,,,
20070903,0,Mon,FLO,NL,138,WAS,NL,138,3,6,,,,,,,,,,
20070903,0,Mon,OAK,AL,139,ANA,AL,137,5,9,,,,,,,,,,
20070903,0,Mon,TOR,AL,137,BOS,AL,138,10,13,,,,,,,,,,
20070903,0,Mon,CLE,AL,137,MIN,AL,138,5,0,,,,,,,,,,
20070903,0,Mon,SEA,AL,136,NYA,AL,138,7,1,,,,,,,,,,
20070903,0,Mon,BAL,AL,136,TBA,AL,138,7,9,,,,,,,,,,
20070903,0,Mon,KCA,AL,137,TEX,AL,137,8,1,,,,,,,,,,
20070902,0,Sun,COL,NL,136,ARI,NL,138,4,3,,,,,,,,,,
20070902,0,Sun,NYN,NL,136,ATL,NL,137,3,2,,,,,,,,,,
20070902,0,Sun,HOU,NL,137,CHN,NL,135,5,6,,,,,,,,,,
20070902,0,Sun,PHI,NL,136,FLO,NL,137,6,7,,,,,,,,,,
20070902,0,Sun,PIT,NL,136,MIL,NL,136,4,7,,,,,,,,,,
20070902,0,Sun,LAN,NL,136,SDN,NL,136,5,0,,,,,,,,,,
20070902,0,Sun,CIN,NL,137,SLN,NL,133,2,3,,,,,,,,,,
20070902,0,Sun,SFN,NL,137,WAS,NL,137,1,2,,,,,,,,,,
20070902,0,Sun,TEX,AL,136,ANA,AL,136,8,7,,,,,,,,,,
20070902,0,Sun,BAL,AL,135,BOS,AL,137,2,3,,,,,,,,,,
20070902,0,Sun,CHA,AL,137,CLE,AL,136,8,0,,,,,,,,,,
20070902,0,Sun,KCA,AL,136,MIN,AL,137,8,1,,,,,,,,,,
20070902,0,Sun,TBA,AL,137,NYA,AL,137,8,2,,,,,,,,,,
20070902,0,Sun,DET,AL,137,OAK,AL,138,7,8,,,,,,,,,,
20070902,0,Sun,SEA,AL,135,TOR,AL,136,4,6,,,,,,,,,,
20070901,0,Sat,COL,NL,135,ARI,NL,137,7,13,,,,,,,,,,
20070901,0,Sat,NYN,NL,135,ATL,NL,136,5,1,,,,,,,,,,
20070901,0,Sat,HOU,NL,136,CHN,NL,134,3,4,,,,,,,,,,
20070901,0,Sat,PHI,NL,135,FLO,NL,136,6,12,,,,,,,,,,
20070901,0,Sat,PIT,NL,135,MIL,NL,135,3,12,,,,,,,,,,
20070901,0,Sat,LAN,NL,135,SDN,NL,135,0,7,,,,,,,,,,
20070901,0,Sat,CIN,NL,136,SLN,NL,132,3,11,,,,,,,,,,
20070901,0,Sat,SFN,NL,136,WAS,NL,136,1,4,,,,,,,,,,
20070901,0,Sat,TEX,AL,135,ANA,AL,135,7,6,,,,,,,,,,
20070901,0,Sat,BAL,AL,134,BOS,AL,136,0,10,,,,,,,,,,
20070901,0,Sat,CHA,AL,136,CLE,AL,135,0,7,,,,,,,,,,
20070901,0,Sat,KCA,AL,135,MIN,AL,136,4,6,,,,,,,,,,
20070901,0,Sat,TBA,AL,136,NYA,AL,136,6,9,,,,,,,,,,
20070901,0,Sat,DET,AL,136,OAK,AL,137,6,1,,,,,,,,,,
20070901,0,Sat,SEA,AL,134,TOR,AL,135,1,2,,,,,,,,,,
20070831,0,Fri,COL,NL,134,ARI,NL,136,7,3,,,,,,,,,,
20070831,0,Fri,NYN,NL,134,ATL,NL,135,7,1,,,,,,,,,,
20070831,0,Fri,HOU,NL,135,CHN,NL,133,6,1,,,,,,,,,,
20070831,0,Fri,PHI,NL,134,FLO,NL,135,9,2,,,,,,,,,,
20070831,0,Fri,PIT,NL,134,MIL,NL,134,2,3,,,,,,,,,,
20070831,0,Fri,LAN,NL,134,SDN,NL,134,4,6,,,,,,,,,,
20070831,0,Fri,CIN,NL,135,SLN,NL,131,5,8,,,,,,,,,,
20070831,0,Fri,SFN,NL,135,WAS,NL,135,3,2,,,,,,,,,,
20070831,0,Fri,TEX,AL,134,ANA,AL,134,6,7,,,,,,,,,,
20070831,0,Fri,BAL,AL,133,BOS,AL,135,9,8,,,,,,,,,,
20070831,0,Fri,CHA,AL,135,CLE,AL,134,5,8,,,,,,,,,,
20070831,1,Fri,KCA,AL,133,MIN,AL,134,9,4,,,,,,,,,,
20070831,2,Fri,KCA,AL,134,MIN,AL,135,0,5,,,,,,,,,,
20070831,0,Fri,TBA,AL,135,NYA,AL,135,9,1,,,,,,,,,,
20070831,0,Fri,DET,AL,135,OAK,AL,136,4,5,,,,,,,,,,
20070831,0,Fri,SEA,AL,133,TOR,AL,134,5,7,,,,,,,,,,
20070830,0,Thu,MIL,NL,133,CHN,NL,132,4,5,,,,,,,,,,
20070830,0,Thu,SLN,NL,130,HOU,NL,134,1,2,,,,,,,,,,
20070830,0,Thu,NYN,NL,133,PHI,NL,133,10,11,,,,,,,,,,
20070830,0,Thu,CIN,NL,134,PIT,NL,133,5,4,,,,,,,,,,
20070830,0,Thu,ARI,NL,135,SDN,NL,133,8,7,,,,,,,,,,
20070830,0,Thu,TBA,AL,134,BAL,AL,132,8,6,,,,,,,,,,
20070830,0,Thu,SEA,AL,132,CLE,AL,133,5,6,,,,,,,,,,
20070830,0,Thu,DET,AL,134,KCA,AL,132,6,1,,,,,,,,,,
20070830,0,Thu,BOS,AL,134,NYA,AL,134,0,5,,,,,,,,,,
20070830,0,Thu,CHA,AL,134,TEX,AL,133,1,5,,,,,,,,,,
20070829,0,Wed,MIL,NL,132,CHN,NL,131,6,1,,,,,,,,,,
20070829,0,Wed,ATL,NL,134,FLO,NL,134,7,4,,,,,,,,,,
20070829,0,Wed,SLN,NL,129,HOU,NL,133,0,7,,,,,,,,,,
20070829,0,Wed,WAS,NL,134,LAN,NL,133,9,10,,,,,,,,,,
20070829,0,Wed,NYN,NL,132,PHI,NL,132,2,3,,,,,,,,,,
20070829,0,Wed,CIN,NL,133,PIT,NL,132,8,0,,,,,,,,,,
20070829,0,Wed,ARI,NL,134,SDN,NL,132,1,3,,,,,,,,,,
20070829,0,Wed,COL,NL,133,SFN,NL,134,8,0,,,,,,,,,,
20070829,0,Wed,TBA,AL,133,BAL,AL,131,5,4,,,,,,,,,,
20070829,0,Wed,MIN,AL,133,CLE,AL,132,3,4,,,,,,,,,,
20070829,0,Wed,DET,AL,133,KCA,AL,131,0,5,,,,,,,,,,
20070829,0,Wed,BOS,AL,133,NYA,AL,133,3,4,,,,,,,,,,
20070829,0,Wed,TOR,AL,133,OAK,AL,135,4,5,,,,,,,,,,
20070829,0,Wed,ANA,AL,133,SEA,AL,131,8,2,,,,,,,,,,
20070829,0,Wed,CHA,AL,133,TEX,AL,132,4,5,,,,,,,,,,
20070828,0,Tue,MIL,NL,131,CHN,NL,130,3,5,,,,,,,,,,
20070828,0,Tue,ATL,NL,133,FLO,NL,133,3,4,,,,,,,,,,
20070828,0,Tue,SLN,NL,128,HOU,NL,132,7,0,,,,,,,,,,
20070828,0,Tue,WAS,NL,133,LAN,NL,132,3,4,,,,,,,,,,
20070828,0,Tue,NYN,NL,131,PHI,NL,131,2,4,,,,,,,,,,
20070828,1,Tue,CIN,NL,131,PIT,NL,130,4,6,,,,,,,,,,
20070828,2,Tue,CIN,NL,132,PIT,NL,131,2,3,,,,,,,,,,
20070828,0,Tue,ARI,NL,133,SDN,NL,131,4,6,,,,,,,,,,
20070828,0,Tue,COL,NL,132,SFN,NL,133,1,3,,,,,,,,,,
20070828,0,Tue,TBA,AL,132,BAL,AL,130,15,8,,,,,,,,,,
20070828,0,Tue,MIN,AL,132,CLE,AL,131,5,6,,,,,,,,,,
20070828,0,Tue,DET,AL,132,KCA,AL,130,3,6,,,,,,,,,,
20070828,0,Tue,BOS,AL,132,NYA,AL,132,3,5,,,,,,,,,,
20070828,0,Tue,TOR,AL,132,OAK,AL,134,5,4,,,,,,,,,,
20070828,0,Tue,ANA,AL,132,SEA,AL,130,10,6,,,,,,,,,,
20070828,0,Tue,CHA,AL,132,TEX,AL,131,3,4,,,,,,,,,,
20070827,0,Mon,ATL,NL,132,FLO,NL,132,13,2,,,,,,,,,,
20070827,0,Mon,WAS,NL,132,LAN,NL,131,4,5,,,,,,,,,,
20070827,0,Mon,NYN,NL,130,PHI,NL,130,2,9,,,,,,,,,,
20070827,0,Mon,ARI,NL,132,SDN,NL,130,1,3,,,,,,,,,,
20070827,0,Mon,COL,NL,131,SFN,NL,132,1,4,,,,,,,,,,
20070827,0,Mon,TBA,AL,131,CHA,AL,131,4,5,,,,,,,,,,
20070827,0,Mon,MIN,AL,131,CLE,AL,130,3,8,,,,,,,,,,
20070827,0,Mon,NYA,AL,131,DET,AL,131,0,16,,,,,,,,,,
20070827,0,Mon,TOR,AL,131,OAK,AL,133,6,2,,,,,,,,,,
20070827,0,Mon,ANA,AL,131,SEA,AL,129,6,0,,,,,,,,,,
20070826,0,Sun,CHN,NL,129,ARI,NL,131,4,5,,,,,,,,,,
20070826,0,Sun,FLO,NL,131,CIN,NL,130,3,9,,,,,,,,,,
20070826,0,Sun,WAS,NL,131,COL,NL,130,5,10,,,,,,,,,,
20070826,0,Sun,PIT,NL,129,HOU,NL,131,4,5,,,,,,,,,,
20070826,0,Sun,LAN,NL,130,NYN,NL,129,6,2,,,,,,,,,,
20070826,0,Sun,SDN,NL,129,PHI,NL,129,2,14,,,,,,,,,,
20070826,0,Sun,MIL,NL,130,SFN,NL,131,4,5,,,,,,,,,,
20070826,0,Sun,ATL,NL,131,SLN,NL,127,1,4,,,,,,,,,,
20070826,0,Sun,TOR,AL,130,ANA,AL,130,1,3,,,,,,,,,,
20070826,0,Sun,MIN,AL,130,BAL,AL,129,11,3,,,,,,,,,,
20070826,0,Sun,BOS,AL,131,CHA,AL,130,11,1,,,,,,,,,,
20070826,0,Sun,NYA,AL,130,DET,AL,130,4,5,,,,,,,,,,
20070826,0,Sun,CLE,AL,129,KCA,AL,129,5,3,,,,,,,,,,
20070826,0,Sun,OAK,AL,132,TBA,AL,130,4,7,,,,,,,,,,
20070826,0,Sun,SEA,AL,128,TEX,AL,130,3,5,,,,,,,,,,
20070825,0,Sat,CHN,NL,128,ARI,NL,130,1,3,,,,,,,,,,
20070825,0,Sat,FLO,NL,130,CIN,NL,129,7,11,,,,,,,,,,
20070825,0,Sat,WAS,NL,130,COL,NL,129,1,5,,,,,,,,,,
20070825,0,Sat,PIT,NL,128,HOU,NL,130,4,1,,,,,,,,,,
20070825,0,Sat,LAN,NL,129,NYN,NL,128,3,4,,,,,,,,,,
20070825,0,Sat,SDN,NL,128,PHI,NL,128,4,3,,,,,,,,,,
20070825,0,Sat,MIL,NL,129,SFN,NL,130,2,6,,,,,,,,,,
20070825,0,Sat,ATL,NL,130,SLN,NL,126,4,5,,,,,,,,,,
20070825,0,Sat,TOR,AL,129,ANA,AL,129,9,2,,,,,,,,,,
20070825,0,Sat,MIN,AL,129,BAL,AL,128,8,1,,,,,,,,,,
20070825,0,Sat,BOS,AL,130,CHA,AL,129,14,2,,,,,,,,,,
20070825,0,Sat,NYA,AL,129,DET,AL,129,7,2,,,,,,,,,,
20070825,0,Sat,CLE,AL,128,KCA,AL,128,9,4,,,,,,,,,,
20070825,0,Sat,OAK,AL,131,TBA,AL,129,3,14,,,,,,,,,,
20070825,0,Sat,SEA,AL,127,TEX,AL,129,3,5,,,,,,,,,,
20070824,0,Fri,CHN,NL,127,ARI,NL,129,6,2,,,,,,,,,,
20070824,0,Fri,FLO,NL,129,CIN,NL,128,3,5,,,,,,,,,,
20070824,0,Fri,WAS,NL,129,COL,NL,128,5,6,,,,,,,,,,
20070824,0,Fri,PIT,NL,127,HOU,NL,129,8,3,,,,,,,,,,
20070824,0,Fri,LAN,NL,128,NYN,NL,127,2,5,,,,,,,,,,
20070824,0,Fri,SDN,NL,127,PHI,NL,127,14,3,,,,,,,,,,
20070824,0,Fri,MIL,NL,128,SFN,NL,129,6,11,,,,,,,,,,
20070824,0,Fri,ATL,NL,129,SLN,NL,125,7,2,,,,,,,,,,
20070824,0,Fri,TOR,AL,128,ANA,AL,128,0,3,,,,,,,,,,
20070824,0,Fri,MIN,AL,128,BAL,AL,127,7,4,,,,,,,,,,
20070824,1,Fri,BOS,AL,128,CHA,AL,127,11,3,,,,,,,,,,
20070824,2,Fri,BOS,AL,129,CHA,AL,128,10,1,,,,,,,,,,
20070824,0,Fri,NYA,AL,128,DET,AL,128,6,9,,,,,,,,,,
20070824,0,Fri,CLE,AL,127,KCA,AL,127,1,2,,,,,,,,,,
20070824,0,Fri,OAK,AL,130,TBA,AL,128,2,12,,,,,,,,,,
20070824,0,Fri,SEA,AL,126,TEX,AL,128,4,2,,,,,,,,,,
20070823,0,Thu,ATL,NL,128,CIN,NL,127,7,9,,,,,,,,,,
20070823,0,Thu,PIT,NL,126,COL,NL,127,5,1,,,,,,,,,,
20070823,0,Thu,WAS,NL,128,HOU,NL,128,7,6,,,,,,,,,,
